disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
4064,20180523,MB1,99,4,98,9790,99,17,99,61,99,6537,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,81647471793.0,99,58956047968.0,100,0,100,65535,0,1
4064,20180522,MB1,99,4,98,9766,99,17,99,61,99,6537,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,81642190841.0,99,58952271266.0,100,0,100,65535,0,1
4064,20180521,MB1,99,2,98,9742,99,17,99,61,99,6539,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,81641221035.0,99,58925549938.0,100,0,100,65535,0,1
4064,20180520,MB1,99,2,98,9718,99,17,99,61,99,6539,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,81637630395.0,99,58889211426.0,100,0,100,65535,0,1
4064,20180519,MB1,99,2,98,9694,99,17,99,61,99,6539,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,81636650035.0,99,58852946466.0,100,0,100,65535,0,1
4064,20180518,MB1,99,2,98,9670,99,17,99,61,99,6539,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,81635556515.0,99,58811512826.0,100,0,100,65535,0,1
4065,20180524,MB1,99,14,98,9814,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81752712117.0,99,59188189407.0,100,0,100,65535,0,1
4065,20180523,MB1,99,14,98,9790,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81745785325.0,99,59178035911.0,100,0,100,65535,0,1
4065,20180522,MB1,99,14,98,9766,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81741093573.0,99,59173181335.0,100,0,100,65535,0,1
4065,20180521,MB1,99,14,98,9742,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81738824725.0,99,59135367443.0,100,0,100,65535,0,1
4065,20180520,MB1,99,14,98,9718,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81733533301.0,99,59083967683.0,100,0,100,65535,0,1
4065,20180519,MB1,99,14,98,9694,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81730496693.0,99,59032569275.0,100,0,100,65535,0,1
4065,20180518,MB1,99,14,98,9670,99,17,99,61,99,6563,100,0,100,0,99,14,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,81727817181.0,99,58973906715.0,100,0,100,65535,0,1
19208,20180608,MB1,99,2,97,10115,99,17,99,61,99,6499,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,71013441406.0,99,86057796239.0,100,0,100,65535,0,1
19208,20180607,MB1,99,2,98,10091,99,17,99,61,99,6499,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,71010876718.0,99,86021066905.0,100,0,100,65535,0,1
19208,20180606,MB1,100,0,98,10067,99,17,99,61,100,6501,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,71008156398.0,99,85988667271.0,100,0,100,65535,0,1
19208,20180605,MB1,100,0,98,10043,99,17,99,61,100,6501,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,71000385408.0,99,85958985657.0,100,0,100,65535,0,1
19208,20180604,MB1,100,0,98,10019,99,17,99,61,100,6501,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,70998114152.0,99,85931353955.0,100,0,100,65535,0,1
19208,20180603,MB1,100,0,98,9995,99,17,99,61,100,6501,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,70992215880.0,99,85904269269.0,100,0,100,65535,0,1
19208,20180602,MB1,100,0,98,9971,99,17,99,61,100,6501,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,70988616112.0,99,85878776591.0,100,0,100,65535,0,1
19200,20180524,MB1,99,2,98,9755,99,17,99,60,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71283760144.0,99,72720717003.0,100,0,100,65535,0,1
19200,20180523,MB1,99,2,98,9731,99,17,99,60,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71282467544.0,99,72709026251.0,100,0,100,65535,0,1
19200,20180522,MB1,99,2,98,9707,99,17,99,60,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71279658192.0,99,72699822953.0,100,0,100,65535,0,1
19200,20180521,MB1,99,2,98,9683,99,17,99,60,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71276119106.0,99,72623275065.0,100,0,100,65535,0,1
19200,20180520,MB1,99,2,98,9659,99,17,99,60,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71272652730.0,99,72519332985.0,100,0,100,65535,0,1
19200,20180519,MB1,99,2,98,9635,99,17,99,59,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71270208050.0,99,72415390905.0,100,0,100,65535,0,1
19200,20180518,MB1,99,2,98,9611,99,17,99,59,99,6508,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,71266998586.0,99,72296599457.0,100,0,100,65535,0,1
19209,20180524,MB1,99,10,98,9755,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70773203395.0,99,90202455161.0,100,0,100,65535,0,1
19209,20180523,MB1,99,10,98,9731,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70771239131.0,99,90189347993.0,100,0,100,65535,0,1
19209,20180522,MB1,99,10,98,9707,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70765507379.0,99,90179673269.0,100,0,100,65535,0,1
19209,20180521,MB1,99,10,98,9683,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70762094137.0,99,90099073501.0,100,0,100,65535,0,1
19209,20180520,MB1,99,10,98,9659,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70759948513.0,99,89989540101.0,100,0,100,65535,0,1
19209,20180519,MB1,99,10,98,9635,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70758197665.0,99,89880070725.0,100,0,100,65535,0,1
19209,20180518,MB1,99,10,98,9611,99,17,99,60,99,6534,100,0,100,0,99,10,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70755513729.0,99,89754497397.0,100,0,100,65535,0,1
26747,20180524,MB1,99,2,98,9755,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70467105440.0,99,83988789303.0,100,0,100,65535,0,1
26747,20180523,MB1,99,2,98,9731,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70461786040.0,99,83976614271.0,100,0,100,65535,0,1
26747,20180522,MB1,99,2,98,9707,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70457319832.0,99,83968307327.0,100,0,100,65535,0,1
26747,20180521,MB1,99,2,98,9683,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70454429584.0,99,83899172691.0,100,0,100,65535,0,1
26747,20180520,MB1,99,2,98,9659,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70452246688.0,99,83805286419.0,100,0,100,65535,0,1
26747,20180519,MB1,99,2,98,9635,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70448770160.0,99,83711400147.0,100,0,100,65535,0,1
26747,20180518,MB1,99,2,98,9611,99,21,99,60,99,6512,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70446504040.0,99,83603465971.0,100,0,100,65535,0,1
19205,20180629,MB1,99,2,97,10619,99,17,99,61,99,6514,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70259559566.0,99,82988645065.0,100,0,100,65535,0,1
19205,20180628,MB1,99,2,97,10595,99,17,99,61,99,6514,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70223816185.0,99,82927615622.0,100,0,100,65535,0,1
19205,20180627,MB1,100,0,97,10571,99,17,99,61,100,6516,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70182226907.0,99,82866239600.0,100,0,100,65535,0,1
19205,20180626,MB1,100,0,97,10547,99,17,99,61,100,6516,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70164617038.0,99,82818885102.0,100,0,100,65535,0,1
19205,20180625,MB1,100,0,97,10523,99,17,99,61,100,6516,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70155893805.0,99,82784984454.0,100,0,100,65535,0,1
19205,20180624,MB1,100,0,97,10499,99,17,99,61,100,6516,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70153574229.0,99,82755231100.0,100,0,100,65535,0,1
19205,20180623,MB1,100,0,97,10475,99,17,99,61,100,6516,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70147074789.0,99,82719225844.0,100,0,100,65535,0,1
26732,20180524,MB1,99,22,98,9755,99,21,99,61,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69995975110.0,99,73830643613.0,100,0,100,65535,0,1
26732,20180523,MB1,99,22,98,9731,99,21,99,61,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69995041526.0,99,73819461853.0,100,0,100,65535,0,1
26732,20180522,MB1,99,22,98,9707,99,21,99,60,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69991277854.0,99,73812716363.0,100,0,100,65535,0,1
26732,20180521,MB1,99,22,98,9683,99,21,99,60,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69990272260.0,99,73758591371.0,100,0,100,65535,0,1
26732,20180520,MB1,99,22,98,9659,99,21,99,60,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69985797428.0,99,73685040331.0,100,0,100,65535,0,1
26732,20180519,MB1,99,22,98,9635,99,21,99,60,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69984007276.0,99,73611569227.0,100,0,100,65535,0,1
26732,20180518,MB1,99,22,98,9611,99,21,99,60,99,6498,100,0,100,0,99,22,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69982599476.0,99,73527631651.0,100,0,100,65535,0,1
26743,20180524,MB1,99,2,98,9755,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69640459372.0,99,75300724795.0,100,0,100,65535,0,1
26743,20180523,MB1,99,2,98,9731,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69635355932.0,99,75290203667.0,100,0,100,65535,0,1
26743,20180522,MB1,99,2,98,9707,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69633073644.0,99,75283953721.0,100,0,100,65535,0,1
26743,20180521,MB1,99,2,98,9683,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69631756140.0,99,75233397669.0,100,0,100,65535,0,1
26743,20180520,MB1,99,2,98,9659,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69629438140.0,99,75164742501.0,100,0,100,65535,0,1
26743,20180519,MB1,99,2,98,9635,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69625182116.0,99,75095956261.0,100,0,100,65535,0,1
26743,20180518,MB1,99,2,98,9611,99,21,99,59,99,6553,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69623089980.0,99,75017226877.0,100,0,100,65535,0,1
26733,20180524,MB1,99,2,98,9755,99,21,99,59,99,6516,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69922759938.0,99,72985413234.0,100,0,100,65535,0,1
26733,20180523,MB1,99,2,98,9731,99,21,99,59,99,6516,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69919173146.0,99,72974064930.0,100,0,100,65535,0,1
26733,20180522,MB1,99,2,98,9707,99,21,99,59,99,6516,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69913590242.0,99,72968039684.0,100,0,100,65535,0,1
26733,20180521,MB1,99,2,98,9683,99,21,99,59,99,6516,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69911889752.0,99,72918273516.0,100,0,100,65535,0,1
26733,20180520,MB1,99,2,98,9659,99,21,99,59,99,6516,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69909258680.0,99,72851370636.0,100,0,100,65535,0,1
26733,20180519,MB1,99,2,98,9635,99,21,99,59,99,6516,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69905835224.0,99,72790770204.0,100,0,100,65535,0,1
26733,20180518,MB1,99,2,98,9611,99,21,99,58,99,6516,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69904631288.0,99,72725551460.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
24048,20191227,MB1,100,0,95,23370,99,17,96,265,100,6487,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,659301000000.0,99,491720000000.0,100,0,100,65535,0,1
24048,20191226,MB1,100,0,95,23346,99,17,96,264,100,6487,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,658247000000.0,99,490797000000.0,100,0,100,65535,0,1
24048,20191225,MB1,100,0,95,23322,99,17,96,263,100,6487,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,657047000000.0,99,489767000000.0,100,0,100,65535,0,1
24048,20191224,MB1,100,0,95,23298,99,17,96,263,100,6487,100,0,100,0,100,0,100,0,100,0,64,36,64,36,200,0,100,0,100,0,99,655703000000.0,99,488769000000.0,100,0,100,65535,0,1
24048,20191223,MB1,100,0,95,23274,99,17,96,262,100,6487,100,0,100,0,100,0,100,0,100,0,66,34,66,34,200,0,100,0,100,0,99,654206000000.0,99,487657000000.0,100,0,100,65535,0,1
9849,20180524,MB1,99,6,98,9769,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69876242155.0,99,70510226555.0,100,0,100,65535,0,1
9849,20180523,MB1,99,6,98,9745,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69870792099.0,99,70499372555.0,100,0,100,65535,0,1
9849,20180522,MB1,99,6,98,9721,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69867694355.0,99,70493229735.0,100,0,100,65535,0,1
9849,20180521,MB1,99,6,98,9697,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69864827965.0,99,70441823329.0,100,0,100,65535,0,1
9849,20180520,MB1,99,6,98,9673,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69861784357.0,99,70373014945.0,100,0,100,65535,0,1
9849,20180519,MB1,99,6,98,9649,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69860229877.0,99,70305312481.0,100,0,100,65535,0,1
9849,20180518,MB1,99,6,98,9625,99,16,99,59,99,6546,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69856603373.0,99,70227395977.0,100,0,100,65535,0,1
9840,20180524,MB1,99,8,98,9769,99,16,99,60,99,6513,100,0,100,0,99,8,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70046602807.0,99,75100026016.0,100,0,100,65535,0,1
9840,20180523,MB1,99,6,98,9745,99,16,99,59,99,6515,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70045559967.0,99,75088136160.0,100,0,100,65535,0,1
9840,20180522,MB1,99,6,98,9721,99,16,99,59,99,6515,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70041513263.0,99,75080622600.0,100,0,100,65535,0,1
9840,20180521,MB1,99,6,98,9697,99,16,99,59,99,6515,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70038116249.0,99,75018880022.0,100,0,100,65535,0,1
9840,20180520,MB1,99,6,98,9673,99,16,99,59,99,6515,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70035532329.0,99,74935017878.0,100,0,100,65535,0,1
9840,20180519,MB1,99,6,98,9649,99,16,99,59,99,6515,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70031862137.0,99,74851155734.0,100,0,100,65535,0,1
9840,20180518,MB1,99,6,98,9625,99,16,99,59,99,6515,100,0,100,0,99,6,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70030240537.0,99,74755129830.0,100,0,100,65535,0,1
16521,20180524,MB1,99,2,98,9770,99,16,99,60,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69824726044.0,99,79498766253.0,100,0,100,65535,0,1
16521,20180523,MB1,99,2,98,9746,99,16,99,60,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69819661132.0,99,79486349137.0,100,0,100,65535,0,1
16521,20180522,MB1,99,2,98,9722,99,16,99,60,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69815322588.0,99,79478430822.0,100,0,100,65535,0,1
16521,20180521,MB1,99,2,98,9698,99,16,99,60,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69813399900.0,99,79413804010.0,100,0,100,65535,0,1
16521,20180520,MB1,99,2,98,9674,99,16,99,60,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69812338740.0,99,79326024042.0,100,0,100,65535,0,1
16521,20180519,MB1,99,2,98,9650,99,16,99,60,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69808625628.0,99,79238289082.0,100,0,100,65535,0,1
16521,20180518,MB1,99,2,98,9626,99,16,99,59,99,6513,100,0,100,0,99,2,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,69806394852.0,99,79137760290.0,100,0,100,65535,0,1
16531,20180524,MB1,99,8,98,9770,99,16,99,59,99,6510,100,0,100,0,99,8,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70708946640.0,99,84811699532.0,100,0,100,65535,0,1
16531,20180523,MB1,99,6,98,9746,99,16,99,59,99,6512,100,0,100,0,99,6,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70706112544.0,99,84798157268.0,100,0,100,65535,0,1
16531,20180522,MB1,99,6,98,9722,99,16,99,59,99,6512,100,0,100,0,99,6,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70700916888.0,99,84787370554.0,100,0,100,65535,0,1
16531,20180521,MB1,99,6,98,9698,99,16,99,59,99,6512,100,0,100,0,99,6,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70698991320.0,99,84696988676.0,100,0,100,65535,0,1
16531,20180520,MB1,99,6,98,9674,99,16,99,59,99,6512,100,0,100,0,99,6,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70696844512.0,99,84574249412.0,100,0,100,65535,0,1
16531,20180519,MB1,99,6,98,9650,99,16,99,59,99,6512,100,0,100,0,99,6,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70694766120.0,99,84451510148.0,100,0,100,65535,0,1
16531,20180518,MB1,99,6,98,9626,99,16,99,59,99,6512,100,0,100,0,99,6,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70692808304.0,99,84310718284.0,100,0,100,65535,0,1
16526,20180525,MB1,99,2,98,9794,99,16,99,60,99,6532,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70350442036.0,99,67145374193.0,100,0,100,65535,0,1
16526,20180524,MB1,99,2,98,9770,99,16,99,60,99,6532,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70349444588.0,99,67134958377.0,100,0,100,65535,0,1
16526,20180523,MB1,99,2,98,9746,99,16,99,60,99,6532,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70346924124.0,99,67125024897.0,100,0,100,65535,0,1
16526,20180522,MB1,100,0,98,9722,99,16,99,60,100,6534,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70342685452.0,99,67119856713.0,100,0,100,65535,0,1
16526,20180521,MB1,100,0,98,9698,99,16,99,60,100,6534,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70341036768.0,99,67079265827.0,100,0,100,65535,0,1
16526,20180520,MB1,100,0,98,9674,99,16,99,60,100,6534,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70339009440.0,99,67024138011.0,100,0,100,65535,0,1
16526,20180519,MB1,100,0,98,9650,99,16,99,60,100,6534,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70336367528.0,99,66969010203.0,100,0,100,65535,0,1
16527,20180703,MB1,99,2,97,10730,99,16,99,60,99,6572,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70300076462.0,99,85330423951.0,100,0,100,65535,0,1
16527,20180702,MB1,99,2,97,10706,99,16,99,60,99,6572,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70214994426.0,99,85233005236.0,100,0,100,65535,0,1
16527,20180701,MB1,100,0,97,10682,99,16,99,60,100,6574,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70143422393.0,99,85157310713.0,100,0,100,65535,0,1
16527,20180630,MB1,100,0,97,10658,99,16,99,60,100,6574,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70113815402.0,99,85071741344.0,100,0,100,65535,0,1
16527,20180629,MB1,100,0,97,10634,99,16,99,60,100,6574,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70076590927.0,99,85000803168.0,100,0,100,65535,0,1
16527,20180628,MB1,100,0,97,10610,99,16,99,60,100,6574,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70046070030.0,99,84933026091.0,100,0,100,65535,0,1
16527,20180627,MB1,100,0,97,10586,99,16,99,60,100,6574,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,69991197332.0,99,84871652008.0,100,0,100,65535,0,1
16532,20180524,MB1,99,4,98,9770,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69751267825.0,99,86386051713.0,100,0,100,65535,0,1
16532,20180523,MB1,99,4,98,9746,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69742226689.0,99,86373077137.0,100,0,100,65535,0,1
16532,20180522,MB1,99,4,98,9722,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69733629297.0,99,86363800833.0,100,0,100,65535,0,1
16532,20180521,MB1,99,4,98,9698,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69731891643.0,99,86285663995.0,100,0,100,65535,0,1
16532,20180520,MB1,99,4,98,9674,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69729483267.0,99,86179532539.0,100,0,100,65535,0,1
16532,20180519,MB1,99,4,98,9650,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69727624971.0,99,86073401083.0,100,0,100,65535,0,1
16532,20180518,MB1,99,4,98,9626,99,16,99,59,99,6515,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69721337811.0,99,85951545907.0,100,0,100,65535,0,1
33474,20180524,MB1,99,4,98,9766,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70229818671.0,99,73933869363.0,100,0,100,65535,0,1
33474,20180523,MB1,99,4,98,9742,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70227446487.0,99,73924620771.0,100,0,100,65535,0,1
33474,20180522,MB1,99,4,98,9718,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70225154135.0,99,73920223571.0,100,0,100,65535,0,1
33474,20180521,MB1,99,4,98,9694,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70222961199.0,99,73886242727.0,100,0,100,65535,0,1
33474,20180520,MB1,99,4,98,9670,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70222522663.0,99,73840103399.0,100,0,100,65535,0,1
33474,20180519,MB1,99,4,98,9646,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70221606127.0,99,73793964071.0,100,0,100,65535,0,1
33474,20180518,MB1,99,4,98,9622,99,16,99,59,99,6540,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,70216882135.0,99,73740906751.0,100,0,100,65535,0,1
